"order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds"
"608942,31,Jilin,435,126.55628,43.87162,30242,1,05-21 14:34:00,05-21 14:34:00,nan,nan,05-21 16:16:00,05-21 16:16:00,126.55565,43.87192,0521"
"2496099,31,Jilin,435,126.55275,43.87217,30242,1,05-25 13:00:00,05-25 13:00:00,126.56605,43.87083,05-25 13:56:00,05-25 13:56:00,126.55562,43.87244,0525"
"3939751,31,Jilin,435,126.55475,43.87351,30242,1,07-15 07:47:00,07-15 07:47:00,126.56615,43.87069,07-15 09:46:00,07-15 09:46:00,126.5548,43.87385,0715"
"3531929,31,Jilin,435,126.55014,43.87164,30242,1,09-16 08:05:00,09-16 08:05:00,126.56602,43.87077,09-16 11:16:00,09-16 11:16:00,126.55157,43.87099,0916"
"4127905,31,Jilin,435,126.55287,43.87214,30242,1,09-06 08:15:00,09-06 08:15:00,126.56614,43.87074,09-06 11:54:00,09-06 11:54:00,126.55312,43.87156,0906"
"1400832,31,Jilin,435,126.55277,43.87071,30242,1,08-11 08:04:00,08-11 08:04:00,126.56609,43.87078,08-11 11:43:00,08-11 11:43:00,126.55374,43.87153,0811"
"2175469,31,Jilin,435,126.55439,43.87399,30242,1,08-24 08:31:00,08-24 08:31:00,126.56617,43.87078,08-24 11:02:00,08-24 11:02:00,126.55402,43.87403,0824"
"1281430,31,Jilin,435,126.54963,43.87297,30242,1,06-01 13:36:00,06-01 13:36:00,126.5659,43.87085,06-01 17:47:00,06-01 17:47:00,126.55307,43.87455,0601"
"4284417,31,Jilin,435,126.55288,43.8722,30242,1,08-25 09:05:00,08-25 09:05:00,126.56615,43.87073,08-25 13:18:00,08-25 13:18:00,126.55398,43.87153,0825"
"3485567,31,Jilin,435,126.55308,43.87423,30242,1,08-27 09:09:00,08-27 09:09:00,126.56614,43.87085,08-27 11:29:00,08-27 11:29:00,126.55255,43.87423,0827"
"3949912,31,Jilin,435,126.5522,43.87234,30242,1,06-11 14:37:00,06-11 14:37:00,126.56608,43.8709,06-11 16:56:00,06-11 16:56:00,126.55334,43.87145,0611"
"161827,31,Jilin,435,126.55005,43.87383,30242,1,07-23 07:53:00,07-23 07:53:00,126.5661,43.87105,07-23 09:16:00,07-23 09:16:00,126.54982,43.87385,0723"
"1210478,31,Jilin,435,126.55137,43.8713,30242,1,06-18 13:16:00,06-18 13:16:00,126.56611,43.87062,06-18 16:36:00,06-18 16:36:00,126.55144,43.87164,0618"
"1602064,31,Jilin,435,126.55626,43.87169,30242,1,09-25 12:31:00,09-25 12:31:00,nan,nan,09-25 13:57:00,09-25 13:57:00,126.55577,43.87411,0925"
"3658098,31,Jilin,435,126.55228,43.8738,30242,1,07-15 07:54:00,07-15 07:54:00,126.56623,43.8708,07-15 09:55:00,07-15 09:55:00,126.55251,43.87395,0715"
"2707992,31,Jilin,435,126.55274,43.87218,30242,1,08-21 07:53:00,08-21 07:53:00,126.56603,43.87074,08-21 09:58:00,08-21 09:58:00,126.55357,43.87425,0821"
"1398959,31,Jilin,435,126.5483,43.87247,30242,1,08-11 08:07:00,08-11 08:07:00,126.56603,43.87077,08-11 11:27:00,08-11 11:27:00,126.55113,43.87033,0811"
"3016448,31,Jilin,435,126.54969,43.87294,30242,1,06-04 14:15:00,06-04 14:15:00,126.56615,43.87089,06-04 14:42:00,06-04 14:42:00,126.55291,43.87447,0604"
"1350232,31,Jilin,435,126.5538,43.87443,30242,1,08-01 07:45:00,08-01 07:45:00,126.56619,43.87071,08-01 11:46:00,08-01 11:46:00,126.54971,43.87291,0801"
"1137607,31,Jilin,435,126.54892,43.87318,30242,1,07-04 07:54:00,07-04 07:54:00,126.56603,43.87069,07-04 13:54:00,07-04 13:54:00,126.54944,43.87312,0704"
"4034864,31,Jilin,1558,126.55214,43.87238,30242,1,10-19 08:37:00,10-19 08:37:00,126.56616,43.8708,10-19 17:49:00,10-19 17:49:00,126.5663,43.87062,1019"
"1181952,31,Jilin,435,126.55091,43.86019,32819,1,06-07 07:58:00,06-07 07:58:00,126.56608,43.87067,06-07 11:46:00,06-07 11:46:00,126.55582,43.86342,0607"
"94850,31,Jilin,435,126.55072,43.86004,32819,1,09-26 08:40:00,09-26 08:40:00,nan,nan,09-26 12:46:00,09-26 12:46:00,126.55102,43.86207,0926"
"3349235,31,Jilin,4849,126.57141,43.8419,33181,1,08-14 08:33:00,08-14 08:33:00,126.56629,43.87108,08-14 12:37:00,08-14 12:37:00,126.57161,43.84217,0814"
"3940893,31,Jilin,4849,126.57075,43.84218,33181,1,07-22 07:41:00,07-22 07:41:00,126.56615,43.87117,07-22 10:11:00,07-22 10:11:00,126.57077,43.84212,0722"
"501038,31,Jilin,2208,126.54089,43.86384,33452,1,05-31 14:02:00,05-31 14:02:00,126.56587,43.87079,05-31 18:32:00,05-31 18:32:00,126.54113,43.8644,0531"
"418753,31,Jilin,949,126.59797,43.8459,33709,3,09-11 08:44:00,09-11 08:44:00,126.56615,43.87095,09-11 14:31:00,09-11 14:31:00,126.59869,43.84476,0911"
"922279,31,Jilin,4849,126.58365,43.84122,33795,14,06-12 09:20:00,06-12 09:20:00,126.56629,43.87097,06-12 14:38:00,06-12 14:38:00,126.58476,43.84099,0612"
"3843331,31,Jilin,4849,126.585,43.84125,33795,14,08-05 07:55:00,08-05 07:55:00,126.56608,43.87079,08-05 12:04:00,08-05 12:04:00,126.5848,43.84154,0805"
"1953639,31,Jilin,949,126.58794,43.8381,34231,14,07-10 07:38:00,07-10 07:38:00,126.56603,43.87105,07-10 09:15:00,07-10 09:15:00,126.58827,43.83985,0710"
"2792855,31,Jilin,949,126.58673,43.85854,34720,1,07-29 08:10:00,07-29 08:10:00,126.56614,43.87101,07-29 11:35:00,07-29 11:35:00,126.59358,43.86184,0729"
"4270524,31,Jilin,435,126.56154,43.86383,34863,1,05-31 09:51:00,05-31 09:51:00,126.56586,43.87071,05-31 12:54:00,05-31 12:54:00,126.56108,43.86204,0531"
"2604468,31,Jilin,435,126.55883,43.85963,34936,14,08-20 07:53:00,08-20 07:53:00,126.56608,43.87067,08-20 15:15:00,08-20 15:15:00,126.55618,43.86499,0820"
"2171107,31,Jilin,435,126.56013,43.85797,34936,14,09-10 08:14:00,09-10 08:14:00,126.56607,43.87077,09-10 14:08:00,09-10 14:08:00,126.56049,43.8582,0910"
"3484231,31,Jilin,435,126.56417,43.86213,35478,1,08-28 09:41:00,08-28 09:41:00,126.56606,43.87075,08-28 13:50:00,08-28 13:50:00,126.56411,43.86192,0828"
"3801980,31,Jilin,435,126.56513,43.86325,35478,1,09-15 08:14:00,09-15 08:14:00,126.56602,43.87089,09-15 12:11:00,09-15 12:11:00,126.56621,43.87068,0915"
"3695667,31,Jilin,435,126.56425,43.86361,35478,1,06-13 08:04:00,06-13 08:04:00,126.56606,43.87067,06-13 10:44:00,06-13 10:44:00,126.56425,43.86394,0613"
"1026754,31,Jilin,435,126.56518,43.86208,35478,1,07-09 08:05:00,07-09 08:05:00,126.56609,43.87062,07-09 12:24:00,07-09 12:24:00,126.56301,43.86251,0709"
"2585237,31,Jilin,435,126.56534,43.86193,35478,1,09-17 08:26:00,09-17 08:26:00,126.56649,43.87069,09-17 11:45:00,09-17 11:45:00,126.56545,43.86204,0917"
"4393067,31,Jilin,435,126.56497,43.86213,35478,1,09-23 07:54:00,09-23 07:54:00,126.56617,43.87085,09-23 11:51:00,09-23 11:51:00,126.56488,43.86184,0923"
"1907538,31,Jilin,4849,126.58383,43.84007,35900,1,09-28 08:30:00,09-28 08:30:00,126.56634,43.87105,09-28 13:06:00,09-28 13:06:00,126.58077,43.84122,0928"
"3429604,31,Jilin,4849,126.58297,43.84078,35900,1,08-09 08:00:00,08-09 08:00:00,126.5661,43.87083,08-09 12:23:00,08-09 12:23:00,126.58417,43.84083,0809"
"4396291,31,Jilin,4849,126.58357,43.84003,35900,1,07-19 07:37:00,07-19 07:37:00,126.56602,43.87103,07-19 11:14:00,07-19 11:14:00,126.58487,43.84104,0719"
"2631813,31,Jilin,1558,126.58334,43.85958,36158,1,10-11 08:58:00,10-11 08:58:00,126.56618,43.87084,10-11 16:50:00,10-11 16:50:00,126.56615,43.87077,1011"
"584449,31,Jilin,4849,126.56922,43.84335,37719,14,08-12 08:52:00,08-12 08:52:00,126.56623,43.87107,08-12 11:14:00,08-12 11:14:00,126.57147,43.83893,0812"
"3235736,31,Jilin,949,126.59543,43.85394,38012,1,07-30 13:12:00,07-30 13:12:00,126.56616,43.87098,07-30 16:40:00,07-30 16:40:00,126.59501,43.85447,0730"
"2103820,31,Jilin,949,126.59507,43.85346,38012,1,07-08 08:32:00,07-08 08:32:00,126.56612,43.87111,07-08 11:07:00,07-08 11:07:00,126.59405,43.85375,0708"
"3570913,31,Jilin,949,126.59579,43.85368,38012,1,09-04 08:49:00,09-04 08:49:00,126.56608,43.8708,09-04 14:48:00,09-04 14:48:00,126.59771,43.84966,0904"
"4340957,31,Jilin,949,126.59348,43.86192,38165,14,07-26 07:57:00,07-26 07:57:00,126.5661,43.87114,07-26 12:23:00,07-26 12:23:00,126.5942,43.86099,0726"
"4009883,31,Jilin,949,126.59354,43.86081,38165,14,09-15 09:55:00,09-15 09:55:00,126.56596,43.87099,09-15 13:30:00,09-15 13:30:00,126.59515,43.86114,0915"
"4125591,31,Jilin,949,126.59408,43.86219,38165,14,09-22 07:55:00,09-22 07:55:00,126.56606,43.87091,09-22 12:01:00,09-22 12:01:00,126.59321,43.86225,0922"
"1025975,31,Jilin,949,126.59435,43.86116,38165,14,09-08 08:32:00,09-08 08:32:00,126.56593,43.871,09-08 15:09:00,09-08 15:09:00,126.59287,43.86252,0908"
"4059386,31,Jilin,949,126.5919,43.84688,38263,1,09-25 07:49:00,09-25 07:49:00,126.56615,43.87097,09-25 09:18:00,09-25 09:18:00,126.5913,43.84649,0925"
"2138873,31,Jilin,949,126.592,43.84703,38263,1,08-19 08:08:00,08-19 08:08:00,126.56617,43.8711,08-19 10:18:00,08-19 10:18:00,126.59203,43.847,0819"
"3204203,31,Jilin,2208,126.53749,43.87463,39219,14,06-18 14:26:00,06-18 14:26:00,126.56607,43.87067,06-18 18:36:00,06-18 18:36:00,126.53724,43.87634,0618"
"1920516,31,Jilin,2208,126.54,43.87387,39219,14,06-18 14:26:00,06-18 14:26:00,126.56602,43.87076,06-18 18:48:00,06-18 18:48:00,126.53819,43.87472,0618"
"2160227,31,Jilin,2208,126.54006,43.87392,39219,14,06-18 14:26:00,06-18 14:26:00,126.56604,43.87076,06-18 18:56:00,06-18 18:56:00,126.53919,43.87529,0618"
"2654270,31,Jilin,949,126.58875,43.85601,39230,14,08-15 08:00:00,08-15 08:00:00,126.5661,43.87098,08-15 11:58:00,08-15 11:58:00,126.58851,43.85415,0815"
"2877241,31,Jilin,949,126.58822,43.85598,39230,14,09-22 07:56:00,09-22 07:56:00,126.56612,43.87105,09-22 11:10:00,09-22 11:10:00,126.58878,43.856,0922"
"1641973,31,Jilin,4849,126.57571,43.84377,39724,1,08-04 14:52:00,08-04 14:52:00,126.56617,43.87071,08-04 18:11:00,08-04 18:11:00,126.57541,43.84346,0804"
"1234992,31,Jilin,4849,126.57578,43.84366,39724,1,07-27 11:45:00,07-27 11:45:00,126.57601,43.84689,07-27 11:51:00,07-27 11:51:00,126.57585,43.84394,0727"
"2347726,31,Jilin,949,126.58827,43.83982,40504,14,06-30 09:14:00,06-30 09:14:00,126.56614,43.87105,06-30 12:17:00,06-30 12:17:00,126.58764,43.8398,0630"
"584569,31,Jilin,949,126.58778,43.84034,40504,14,09-11 08:45:00,09-11 08:45:00,126.56606,43.87094,09-11 12:51:00,09-11 12:51:00,126.58717,43.8384,0911"
"33476,31,Jilin,1558,126.57874,43.86089,41760,14,10-04 08:33:00,10-04 08:33:00,126.56631,43.87073,10-04 15:59:00,10-04 15:59:00,126.56632,43.87063,1004"
"2358809,31,Jilin,4849,126.57874,43.84497,43217,14,09-25 08:09:00,09-25 08:09:00,126.56623,43.87118,09-25 15:23:00,09-25 15:23:00,126.57912,43.8454,0925"
"3264881,31,Jilin,4849,126.57872,43.84498,43217,14,09-14 08:07:00,09-14 08:07:00,126.56622,43.87105,09-14 15:38:00,09-14 15:38:00,126.58031,43.84445,0914"
"2217412,31,Jilin,949,126.58621,43.84593,43878,14,08-11 08:53:00,08-11 08:53:00,126.5661,43.87107,08-11 10:24:00,08-11 10:24:00,126.58662,43.84783,0811"
"1240201,31,Jilin,949,126.59162,43.83878,44289,1,09-08 12:29:00,09-08 12:29:00,126.59128,43.83877,09-08 12:32:00,09-08 12:32:00,126.5917,43.8385,0908"
"1554582,31,Jilin,949,126.59093,43.8393,44289,1,09-25 07:48:00,09-25 07:48:00,126.56614,43.8711,09-25 10:08:00,09-25 10:08:00,126.59086,43.83944,0925"
"763762,31,Jilin,949,126.59333,43.85108,44320,1,07-01 07:46:00,07-01 07:46:00,126.56612,43.87104,07-01 11:16:00,07-01 11:16:00,126.5949,43.85062,0701"
"2138384,31,Jilin,949,126.59554,43.85319,44320,1,09-08 08:34:00,09-08 08:34:00,126.56602,43.87089,09-08 14:21:00,09-08 14:21:00,126.59566,43.85308,0908"
"550022,31,Jilin,949,126.59404,43.85917,44710,1,09-07 08:35:00,09-07 08:35:00,126.56602,43.87107,09-07 13:35:00,09-07 13:35:00,126.5913,43.86289,0907"
"2948911,31,Jilin,949,126.58669,43.84877,44726,1,09-24 08:21:00,09-24 08:21:00,126.56603,43.87114,09-24 09:56:00,09-24 09:56:00,126.58681,43.84894,0924"
"102883,31,Jilin,949,126.58804,43.84731,44726,1,07-03 07:54:00,07-03 07:54:00,126.56628,43.87111,07-03 09:11:00,07-03 09:11:00,126.58691,43.84766,0703"
"3345893,31,Jilin,4849,126.57409,43.85186,45191,14,08-24 09:05:00,08-24 09:05:00,126.56604,43.871,08-24 10:35:00,08-24 10:35:00,126.57394,43.85207,0824"
"356520,31,Jilin,4849,126.58426,43.84361,45949,14,07-02 08:01:00,07-02 08:01:00,126.56621,43.87067,07-02 12:04:00,07-02 12:04:00,126.58438,43.84372,0702"
"2089727,31,Jilin,4849,126.58548,43.84443,45949,14,06-12 09:22:00,06-12 09:22:00,126.56626,43.87102,06-12 13:24:00,06-12 13:24:00,126.58559,43.84366,0612"
"273703,31,Jilin,435,126.55185,43.85717,46542,14,07-07 07:56:00,07-07 07:56:00,126.56602,43.87061,07-07 10:38:00,07-07 10:38:00,126.55341,43.85817,0707"
"2783665,31,Jilin,435,126.55199,43.85716,46542,14,06-29 09:13:00,06-29 09:13:00,126.56612,43.87095,06-29 12:22:00,06-29 12:22:00,126.55201,43.8578,0629"
"3956179,31,Jilin,435,126.55476,43.86029,46542,14,09-21 09:05:00,09-21 09:05:00,126.56602,43.87102,09-21 14:40:00,09-21 14:40:00,126.55218,43.8577,0921"
"3533483,31,Jilin,4609,126.55189,43.8571,46542,14,06-18 12:19:00,06-18 12:19:00,126.5661,43.87123,06-18 15:32:00,06-18 15:32:00,126.5524,43.85825,0618"
"4032481,31,Jilin,435,126.5556,43.86248,46788,14,08-13 07:48:00,08-13 07:48:00,126.56604,43.87063,08-13 11:20:00,08-13 11:20:00,126.55467,43.86369,0813"
"3224920,31,Jilin,435,126.55445,43.86063,46788,14,06-07 08:08:00,06-07 08:08:00,126.56598,43.87118,06-07 12:20:00,06-07 12:20:00,126.55582,43.86479,0607"
"1698797,31,Jilin,435,126.55561,43.86239,46788,14,09-29 07:57:00,09-29 07:57:00,nan,nan,09-29 10:36:00,09-29 10:36:00,126.55175,43.86352,0929"
"900071,31,Jilin,4849,126.57816,43.83965,47176,14,06-06 14:44:00,06-06 14:44:00,126.56609,43.87105,06-06 17:21:00,06-06 17:21:00,126.5781,43.83993,0606"
"1232000,31,Jilin,4849,126.56838,43.8423,47367,1,09-28 08:30:00,09-28 08:30:00,126.56629,43.87103,09-28 12:00:00,09-28 12:00:00,126.56849,43.84201,0928"
"3364386,31,Jilin,949,126.59196,43.84271,48391,1,08-26 08:53:00,08-26 08:53:00,126.56619,43.871,08-26 11:45:00,08-26 11:45:00,126.5944,43.842,0826"
"229367,31,Jilin,949,126.59495,43.84615,48458,14,08-21 08:00:00,08-21 08:00:00,126.566,43.87111,08-21 11:35:00,08-21 11:35:00,126.59627,43.84478,0821"
"4272354,31,Jilin,4849,126.58187,43.83932,48965,14,08-27 10:05:00,08-27 10:05:00,126.56626,43.87107,08-27 14:53:00,08-27 14:53:00,126.58132,43.83932,0827"
"1933325,31,Jilin,4849,126.56966,43.84724,49011,14,08-26 09:12:00,08-26 09:12:00,126.56616,43.87089,08-26 11:58:00,08-26 11:58:00,126.5684,43.84737,0826"
"3297962,31,Jilin,2208,126.54236,43.8652,49087,1,05-24 11:54:00,05-24 11:54:00,126.56607,43.87077,05-24 15:12:00,05-24 15:12:00,126.54717,43.87025,0524"
"38719,31,Jilin,435,126.56358,43.86149,49206,1,09-24 08:28:00,09-24 08:28:00,126.56607,43.87099,09-24 13:44:00,09-24 13:44:00,126.56355,43.86132,0924"
"1142986,31,Jilin,435,126.56442,43.86014,49206,1,09-28 08:28:00,09-28 08:28:00,126.56608,43.8708,09-28 13:12:00,09-28 13:12:00,126.56467,43.86017,0928"
"1428895,31,Jilin,4849,126.56634,43.84333,49267,0,09-22 08:09:00,09-22 08:09:00,126.56647,43.87093,09-22 11:28:00,09-22 11:28:00,126.56612,43.84332,0922"
"1190099,31,Jilin,4849,126.58321,43.83892,49630,14,06-17 13:27:00,06-17 13:27:00,126.56589,43.87103,06-17 15:57:00,06-17 15:57:00,126.58312,43.83892,0617"
"82661,31,Jilin,4849,126.58323,43.8376,49630,14,09-12 08:14:00,09-12 08:14:00,126.56639,43.871,09-12 14:50:00,09-12 14:50:00,126.58371,43.83794,0912"
"1048953,31,Jilin,4849,126.57697,43.84107,50247,1,09-21 09:27:00,09-21 09:27:00,126.5662,43.87092,09-21 12:16:00,09-21 12:16:00,126.57681,43.84258,0921"
"2044462,31,Jilin,4849,126.57555,43.84779,50287,1,09-30 08:47:00,09-30 08:47:00,126.56647,43.87093,09-30 10:20:00,09-30 10:20:00,126.57598,43.84805,0930"
"302269,31,Jilin,949,126.58817,43.84896,52375,1,08-01 10:14:00,08-01 10:14:00,126.56611,43.87091,08-01 11:32:00,08-01 11:32:00,126.58754,43.84925,0801"
"1637465,31,Jilin,949,126.5878,43.84883,52375,1,07-28 07:56:00,07-28 07:56:00,126.56598,43.87093,07-28 11:10:00,07-28 11:10:00,126.59636,43.84722,0728"
"3119032,31,Jilin,949,126.58781,43.84882,52375,1,06-29 09:14:00,06-29 09:14:00,126.56604,43.87108,06-29 13:02:00,06-29 13:02:00,126.59701,43.84606,0629"
"504698,31,Jilin,2208,126.54348,43.8748,52667,1,06-19 08:55:00,06-19 08:55:00,126.56588,43.87074,06-19 09:27:00,06-19 09:27:00,126.54451,43.87387,0619"
"3383758,31,Jilin,4849,126.57088,43.84642,53998,13,08-26 09:10:00,08-26 09:10:00,126.56616,43.871,08-26 12:54:00,08-26 12:54:00,126.56955,43.84535,0826"
"3766374,31,Jilin,1558,126.58543,43.88369,54328,1,10-18 08:30:00,10-18 08:30:00,126.56612,43.87076,10-18 13:20:00,10-18 13:20:00,126.56605,43.87089,1018"
"3235538,31,Jilin,4849,126.58376,43.84149,54780,1,05-24 09:06:00,05-24 09:06:00,126.56602,43.87123,05-24 13:38:00,05-24 13:38:00,126.58342,43.84136,0524"
"1762974,31,Jilin,4849,126.58309,43.84137,54780,1,07-02 08:03:00,07-02 08:03:00,126.56619,43.87089,07-02 12:27:00,07-02 12:27:00,126.58377,43.84213,0702"
"3123200,31,Jilin,435,126.56041,43.86544,55024,7,07-30 08:20:00,07-30 08:20:00,126.56606,43.87098,07-30 11:10:00,07-30 11:10:00,126.55629,43.86305,0730"
"2918817,31,Jilin,435,126.55907,43.86276,55024,7,09-10 08:13:00,09-10 08:13:00,126.56601,43.87074,09-10 17:10:00,09-10 17:10:00,126.54931,43.8689,0910"
"2887771,31,Jilin,435,126.5598,43.86541,55024,7,08-17 07:59:00,08-17 07:59:00,126.56617,43.87068,08-17 12:49:00,08-17 12:49:00,126.55949,43.86563,0817"
"2505318,31,Jilin,435,126.55977,43.86569,55024,7,08-21 07:51:00,08-21 07:51:00,126.566,43.8707,08-21 11:07:00,08-21 11:07:00,126.55914,43.86578,0821"
"706060,31,Jilin,435,126.55743,43.87409,55132,14,09-03 16:12:00,09-03 16:12:00,126.56612,43.87078,09-03 16:53:00,09-03 16:53:00,126.53092,43.88343,0903"
"124439,31,Jilin,2208,126.53923,43.87049,55466,1,05-26 13:46:00,05-26 13:46:00,126.56593,43.8707,05-26 15:33:00,05-26 15:33:00,126.5391,43.87051,0526"
"1297547,31,Jilin,2208,126.5382,43.86907,55466,1,05-27 11:57:00,05-27 11:57:00,126.56609,43.87071,05-27 15:10:00,05-27 15:10:00,126.53817,43.87217,0527"
"1541910,31,Jilin,949,126.59321,43.83972,55525,1,06-29 09:21:00,06-29 09:21:00,126.56591,43.87117,06-29 12:10:00,06-29 12:10:00,126.59339,43.84012,0629"
"4383145,31,Jilin,949,126.59257,43.8395,55525,1,09-21 09:14:00,09-21 09:14:00,126.5661,43.87103,09-21 11:51:00,09-21 11:51:00,126.59299,43.83954,0921"
"2610805,31,Jilin,949,126.59103,43.84154,55525,1,08-09 07:55:00,08-09 07:55:00,126.56607,43.87106,08-09 09:39:00,08-09 09:39:00,126.59119,43.84144,0809"
"1109307,31,Jilin,949,126.59099,43.84111,55525,1,06-11 15:12:00,06-11 15:12:00,126.56612,43.87104,06-11 17:33:00,06-11 17:33:00,126.59022,43.84114,0611"
"1821292,31,Jilin,949,126.59163,43.84051,55525,1,06-18 15:15:00,06-18 15:15:00,126.56601,43.87125,06-18 19:33:00,06-18 19:33:00,126.59163,43.84021,0618"
"3496451,31,Jilin,949,126.59171,43.84053,55525,1,06-27 08:38:00,06-27 08:38:00,126.56608,43.8712,06-27 11:39:00,06-27 11:39:00,126.59115,43.84099,0627"
"654109,31,Jilin,949,126.59248,43.83958,55525,1,06-28 09:14:00,06-28 09:14:00,126.56595,43.87117,06-28 11:27:00,06-28 11:27:00,126.59291,43.83969,0628"
"618418,31,Jilin,949,126.59256,43.83957,55525,1,06-29 09:20:00,06-29 09:20:00,126.56605,43.87115,06-29 11:58:00,06-29 11:58:00,126.59238,43.8394,0629"
"1214972,31,Jilin,1558,126.58823,43.87081,56437,14,10-08 08:26:00,10-08 08:26:00,126.56627,43.8708,10-08 16:53:00,10-08 16:53:00,126.5663,43.87061,1008"
"119880,31,Jilin,1558,126.58063,43.86119,56460,1,10-13 08:42:00,10-13 08:42:00,126.56623,43.8707,10-13 16:24:00,10-13 16:24:00,126.5663,43.87061,1013"
"3448285,31,Jilin,4849,126.57214,43.84511,56567,1,08-30 08:51:00,08-30 08:51:00,126.56619,43.87108,08-30 11:34:00,08-30 11:34:00,126.57237,43.84508,0830"
"4032277,31,Jilin,4849,126.57139,43.83882,56582,1,06-03 13:19:00,06-03 13:19:00,126.56611,43.87137,06-03 15:45:00,06-03 15:45:00,126.57265,43.83964,0603"
"834606,31,Jilin,4849,126.57141,43.83886,56582,1,06-13 09:43:00,06-13 09:43:00,126.56593,43.87108,06-13 12:52:00,06-13 12:52:00,126.5726,43.83955,0613"
"2460301,31,Jilin,4849,126.57892,43.83904,57017,14,06-19 15:20:00,06-19 15:20:00,126.56664,43.87052,06-19 18:29:00,06-19 18:29:00,126.57883,43.83927,0619"
"2404470,31,Jilin,4849,126.57821,43.83907,57017,14,08-14 08:32:00,08-14 08:32:00,126.56624,43.87105,08-14 14:07:00,08-14 14:07:00,126.57825,43.83889,0814"
"1642622,31,Jilin,4849,126.57871,43.83803,57286,1,07-22 07:43:00,07-22 07:43:00,126.56615,43.87076,07-22 12:11:00,07-22 12:11:00,126.5792,43.83806,0722"
"108447,31,Jilin,4849,126.57295,43.84457,58824,7,09-20 08:33:00,09-20 08:33:00,126.56619,43.87105,09-20 11:47:00,09-20 11:47:00,126.57259,43.84422,0920"
"2776943,31,Jilin,949,126.59575,43.84172,59690,1,08-31 09:06:00,08-31 09:06:00,126.56602,43.87105,08-31 13:16:00,08-31 13:16:00,126.59656,43.84115,0831"
"4146289,31,Jilin,949,126.59572,43.84176,59690,1,06-10 08:19:00,06-10 08:19:00,126.56607,43.87129,06-10 13:02:00,06-10 13:02:00,126.5954,43.8421,0610"
"2955585,53,Jilin,75,126.55751,43.833,328,1,08-13 09:00:00,08-13 09:00:00,126.56686,43.81207,08-13 14:33:00,08-13 14:33:00,126.55839,43.8332,0813"
"3376027,53,Jilin,75,126.55564,43.8331,328,1,09-16 08:29:00,09-16 08:29:00,126.56676,43.81214,09-16 11:46:00,09-16 11:46:00,126.55599,43.8332,0916"
"4061712,53,Jilin,75,126.5582,43.83239,328,1,09-23 08:47:00,09-23 08:47:00,126.56696,43.81208,09-23 12:44:00,09-23 12:44:00,126.55829,43.833,0923"
"3212673,53,Jilin,75,126.55967,43.83348,328,1,07-02 08:16:00,07-02 08:16:00,126.56683,43.81205,07-02 12:05:00,07-02 12:05:00,126.5421,43.823,0702"
"728054,53,Jilin,75,126.55978,43.83257,328,1,07-09 07:42:00,07-09 07:42:00,126.56688,43.81219,07-09 13:37:00,07-09 13:37:00,126.55997,43.83283,0709"
"3331190,53,Jilin,75,126.5581,43.83321,328,1,07-21 08:27:00,07-21 08:27:00,126.56699,43.81202,07-21 15:56:00,07-21 15:56:00,126.55699,43.83284,0721"
"2583119,53,Jilin,75,126.55643,43.83223,328,1,08-01 08:07:00,08-01 08:07:00,126.56681,43.81214,08-01 12:45:00,08-01 12:45:00,126.55866,43.83226,0801"
"3009465,53,Jilin,75,126.55619,43.83306,328,1,09-25 08:33:00,09-25 08:33:00,126.56683,43.81201,09-25 11:54:00,09-25 11:54:00,126.55651,43.8332,0925"
"389478,53,Jilin,75,126.56148,43.82339,952,1,06-09 07:54:00,06-09 07:54:00,126.56692,43.81227,06-09 14:12:00,06-09 14:12:00,126.56145,43.82233,0609"
"248820,53,Jilin,1103,126.57438,43.83029,1317,3,09-22 09:19:00,09-22 09:19:00,126.56681,43.8121,09-22 09:34:00,09-22 09:34:00,126.57727,43.82994,0922"
"4452803,53,Jilin,4474,126.55443,43.80391,1402,1,08-02 08:35:00,08-02 08:35:00,126.56705,43.81203,08-02 09:25:00,08-02 09:25:00,126.55489,43.80595,0802"
"704496,53,Jilin,4474,126.55563,43.80252,1402,1,08-29 09:11:00,08-29 09:11:00,126.56708,43.81211,08-29 10:19:00,08-29 10:19:00,126.55637,43.80287,0829"
"2951803,53,Jilin,4474,126.55443,43.80396,1402,1,07-05 08:45:00,07-05 08:45:00,126.56709,43.81214,07-05 09:31:00,07-05 09:31:00,126.55473,43.80391,0705"
"2373997,53,Jilin,1103,126.57139,43.81305,1481,1,07-04 14:42:00,07-04 14:42:00,126.56694,43.81238,07-04 17:07:00,07-04 17:07:00,126.56989,43.81253,0704"
"1431417,53,Jilin,1103,126.57041,43.81269,1481,1,08-08 13:46:00,08-08 13:46:00,126.5669,43.81216,08-08 16:25:00,08-08 16:25:00,126.57062,43.81286,0808"
"1119969,53,Jilin,1103,126.57318,43.81243,1481,1,07-23 12:51:00,07-23 12:51:00,126.56689,43.81215,07-23 13:04:00,07-23 13:04:00,126.57309,43.8126,0723"
"3724711,53,Jilin,1103,126.57127,43.81311,1481,1,07-06 12:31:00,07-06 12:31:00,126.56695,43.81236,07-06 13:46:00,07-06 13:46:00,126.57188,43.81284,0706"
