"order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds"
"287008,31,Jilin,4849,126.56673,43.84683,17682,7,09-30 08:48:00,09-30 08:48:00,126.56606,43.871,09-30 15:51:00,09-30 15:51:00,126.56742,43.84698,0930"
"3400192,31,Jilin,4849,126.5672,43.84699,17682,7,08-07 11:40:00,08-07 11:40:00,126.56615,43.87079,08-07 16:32:00,08-07 16:32:00,126.56749,43.84698,0807"
"15123,31,Jilin,4849,126.5667,43.84713,17682,7,08-27 10:12:00,08-27 10:12:00,126.56613,43.87073,08-27 16:29:00,08-27 16:29:00,126.56557,43.84692,0827"
"1237607,31,Jilin,4849,126.56762,43.84674,17682,7,09-16 13:27:00,09-16 13:27:00,126.56595,43.87104,09-16 15:36:00,09-16 15:36:00,126.56733,43.84685,0916"
"3875259,31,Jilin,4849,126.5671,43.84773,17682,7,08-27 10:11:00,08-27 10:11:00,126.56628,43.87072,08-27 16:39:00,08-27 16:39:00,126.56754,43.84865,0827"
"2797715,31,Jilin,4849,126.56725,43.84681,17682,7,09-24 09:22:00,09-24 09:22:00,126.56605,43.87109,09-24 11:38:00,09-24 11:38:00,126.56726,43.84814,0924"
"3310434,31,Jilin,4849,126.56729,43.84696,17682,7,09-14 08:07:00,09-14 08:07:00,126.56624,43.87095,09-14 16:10:00,09-14 16:10:00,126.56765,43.84727,0914"
"1435614,31,Jilin,4849,126.56684,43.84766,17682,7,07-25 07:40:00,07-25 07:40:00,126.56601,43.87088,07-25 09:56:00,07-25 09:56:00,126.56678,43.84798,0725"
"1816502,31,Jilin,4849,126.56775,43.84582,17682,7,08-19 08:41:00,08-19 08:41:00,126.56662,43.87056,08-19 12:50:00,08-19 12:50:00,126.5673,43.84804,0819"
"1895377,31,Jilin,4849,126.56685,43.84743,17682,7,07-21 07:45:00,07-21 07:45:00,126.56604,43.87112,07-21 09:15:00,07-21 09:15:00,126.56642,43.84721,0721"
"924828,31,Jilin,4849,126.56765,43.84806,17682,7,08-15 13:57:00,08-15 13:57:00,126.5663,43.87072,08-15 14:50:00,08-15 14:50:00,126.56803,43.84703,0815"
"821624,31,Jilin,4849,126.56722,43.84689,17682,7,08-23 09:04:00,08-23 09:04:00,126.56626,43.87085,08-23 16:16:00,08-23 16:16:00,126.56734,43.847,0823"
"4094759,31,Jilin,4849,126.56732,43.84685,17682,7,08-23 09:06:00,08-23 09:06:00,126.56615,43.87072,08-23 12:06:00,08-23 12:06:00,126.56705,43.84806,0823"
"3372196,31,Jilin,4849,126.56705,43.84744,17682,7,06-04 16:38:00,06-04 16:38:00,126.56601,43.87076,06-04 19:28:00,06-04 19:28:00,126.56672,43.84745,0604"
"3240295,31,Jilin,4849,126.56679,43.84666,17682,7,07-19 07:34:00,07-19 07:34:00,126.5661,43.87112,07-19 09:51:00,07-19 09:51:00,126.56809,43.84644,0719"
"3509940,31,Jilin,4849,126.56732,43.84689,17682,7,09-08 15:29:00,09-08 15:29:00,126.56604,43.87075,09-08 17:24:00,09-08 17:24:00,126.56735,43.84691,0908"
"3571446,31,Jilin,4849,126.56771,43.84578,17682,7,07-04 08:02:00,07-04 08:02:00,126.56606,43.8707,07-04 15:33:00,07-04 15:33:00,126.56755,43.84676,0704"
"1871310,31,Jilin,4849,126.56726,43.84686,17682,7,09-28 08:29:00,09-28 08:29:00,126.56626,43.871,09-28 15:38:00,09-28 15:38:00,126.56734,43.84777,0928"
"385505,31,Jilin,4849,126.56711,43.84693,17682,7,07-06 07:36:00,07-06 07:36:00,126.56619,43.87079,07-06 12:44:00,07-06 12:44:00,126.56732,43.84704,0706"
"2579608,31,Jilin,4849,126.56731,43.84688,17682,7,09-29 08:24:00,09-29 08:24:00,126.56623,43.87097,09-29 16:19:00,09-29 16:19:00,126.56755,43.8469,0929"
"1527027,31,Jilin,4849,126.5674,43.84607,17682,7,09-10 08:16:00,09-10 08:16:00,126.56623,43.87097,09-10 13:58:00,09-10 13:58:00,126.56735,43.84735,0910"
"1916314,31,Jilin,4849,126.56775,43.84805,17682,7,08-29 08:46:00,08-29 08:46:00,126.56617,43.87078,08-29 12:33:00,08-29 12:33:00,126.56754,43.84698,0829"
"796073,31,Jilin,4849,126.56713,43.8477,17682,7,10-01 07:37:00,10-01 07:37:00,126.56618,43.87087,10-01 10:48:00,10-01 10:48:00,126.56698,43.84775,1001"
"3449346,31,Jilin,4849,126.56725,43.84641,17682,7,06-08 15:43:00,06-08 15:43:00,126.56591,43.87114,06-08 17:41:00,06-08 17:41:00,126.56788,43.84657,0608"
"1316626,31,Jilin,4849,126.56707,43.8477,17682,7,09-02 08:12:00,09-02 08:12:00,126.56612,43.87101,09-02 10:57:00,09-02 10:57:00,126.56716,43.84796,0902"
"2171132,31,Jilin,4849,126.56722,43.84696,17682,7,09-23 07:52:00,09-23 07:52:00,126.56594,43.87092,09-23 10:50:00,09-23 10:50:00,126.56753,43.84639,0923"
"4348128,31,Jilin,4849,126.56718,43.84685,17682,7,09-25 08:09:00,09-25 08:09:00,126.56642,43.87098,09-25 11:15:00,09-25 11:15:00,126.56748,43.84715,0925"
"872473,31,Jilin,4849,126.56792,43.84575,17682,7,06-04 16:39:00,06-04 16:39:00,126.56614,43.87129,06-04 17:24:00,06-04 17:24:00,126.56788,43.84584,0604"
"3481945,31,Jilin,4849,126.56739,43.846,17682,7,09-15 07:49:00,09-15 07:49:00,126.56617,43.87117,09-15 13:49:00,09-15 13:49:00,126.56758,43.84747,0915"
"1877518,31,Jilin,4849,126.56721,43.84681,17682,7,09-09 08:29:00,09-09 08:29:00,126.56628,43.871,09-09 17:20:00,09-09 17:20:00,126.56742,43.84727,0909"
"1386022,31,Jilin,4849,126.56706,43.84732,17682,7,08-25 15:56:00,08-25 15:56:00,126.56607,43.87074,08-25 18:09:00,08-25 18:09:00,126.56702,43.84748,0825"
"1990770,31,Jilin,4849,126.56727,43.84695,17682,7,07-17 08:08:00,07-17 08:08:00,126.5661,43.87072,07-17 16:06:00,07-17 16:06:00,126.56747,43.8468,0717"
"355476,31,Jilin,4849,126.56725,43.8469,17682,7,09-30 08:48:00,09-30 08:48:00,126.56602,43.87109,09-30 16:05:00,09-30 16:05:00,126.56738,43.84783,0930"
"1331354,31,Jilin,4849,126.56723,43.84686,17682,7,06-17 13:49:00,06-17 13:49:00,126.56598,43.87103,06-17 17:41:00,06-17 17:41:00,126.56735,43.84681,0617"
"2775680,31,Jilin,4849,126.56732,43.84601,17682,7,07-27 08:30:00,07-27 08:30:00,126.56651,43.87056,07-27 15:50:00,07-27 15:50:00,126.5675,43.84647,0727"
"3083359,31,Jilin,4849,126.56717,43.84771,17682,7,09-09 08:29:00,09-09 08:29:00,126.56611,43.87101,09-09 17:37:00,09-09 17:37:00,126.56779,43.84859,0909"
"3709437,31,Jilin,4849,126.56739,43.84694,17682,7,08-20 08:24:00,08-20 08:24:00,126.56622,43.87103,08-20 11:43:00,08-20 11:43:00,126.56735,43.84698,0820"
"3993162,31,Jilin,4849,126.56713,43.84699,17682,7,08-13 08:25:00,08-13 08:25:00,126.56622,43.871,08-13 16:54:00,08-13 16:54:00,126.56759,43.84708,0813"
"2964692,31,Jilin,4849,126.56795,43.84607,17682,7,09-30 08:48:00,09-30 08:48:00,126.5661,43.87096,09-30 10:52:00,09-30 10:52:00,126.56813,43.84595,0930"
"1227798,31,Jilin,4849,126.56671,43.84755,17682,7,06-27 15:21:00,06-27 15:21:00,126.56628,43.87078,06-27 18:17:00,06-27 18:17:00,126.56558,43.84678,0627"
"1165696,31,Jilin,4849,126.56713,43.84693,17682,7,08-15 13:57:00,08-15 13:57:00,126.56622,43.87072,08-15 15:06:00,08-15 15:06:00,126.56752,43.84741,0815"
"1008861,31,Jilin,4849,126.56723,43.84698,17682,7,07-17 08:00:00,07-17 08:00:00,126.56626,43.87101,07-17 15:56:00,07-17 15:56:00,126.56749,43.8469,0717"
"1822727,31,Jilin,4849,126.56708,43.84773,17682,7,05-31 15:43:00,05-31 15:43:00,126.56599,43.8708,05-31 20:07:00,05-31 20:07:00,126.56681,43.84803,0531"
"3390497,31,Jilin,4849,126.5672,43.84695,17682,7,08-22 08:59:00,08-22 08:59:00,126.56616,43.87092,08-22 16:21:00,08-22 16:21:00,126.56742,43.84687,0822"
"100423,31,Jilin,949,126.58684,43.84312,17754,1,09-09 08:08:00,09-09 08:08:00,126.56607,43.87117,09-09 11:02:00,09-09 11:02:00,126.58716,43.84344,0909"
"2567933,31,Jilin,949,126.58699,43.84301,17754,1,06-12 12:04:00,06-12 12:04:00,126.56614,43.87102,06-12 14:06:00,06-12 14:06:00,126.58715,43.84346,0612"
"3301281,31,Jilin,949,126.58695,43.84277,17754,1,07-05 08:16:00,07-05 08:16:00,126.56602,43.87124,07-05 09:45:00,07-05 09:45:00,126.58832,43.8446,0705"
"157528,31,Jilin,949,126.5869,43.84317,17754,1,08-31 09:09:00,08-31 09:09:00,126.56629,43.87103,08-31 12:03:00,08-31 12:03:00,126.58688,43.84286,0831"
"4294588,31,Jilin,4849,126.56841,43.84896,17860,7,09-01 09:22:00,09-01 09:22:00,126.56616,43.87093,09-01 11:48:00,09-01 11:48:00,126.56872,43.85173,0901"
"3694294,31,Jilin,4849,126.56801,43.85007,17860,7,09-14 08:10:00,09-14 08:10:00,126.56627,43.87108,09-14 10:41:00,09-14 10:41:00,126.56843,43.84996,0914"
"1042467,31,Jilin,4849,126.56824,43.84947,17860,7,06-05 16:00:00,06-05 16:00:00,126.56608,43.87112,06-05 16:34:00,06-05 16:34:00,126.56754,43.85004,0605"
"611899,31,Jilin,4849,126.56812,43.84949,17860,7,07-27 08:28:00,07-27 08:28:00,126.5661,43.87109,07-27 09:42:00,07-27 09:42:00,126.56886,43.8502,0727"
"1758332,31,Jilin,4849,126.56792,43.84999,17860,7,09-09 08:28:00,09-09 08:28:00,126.5663,43.87092,09-09 13:13:00,09-09 13:13:00,126.56843,43.84984,0909"
"2309906,31,Jilin,4849,126.56804,43.84997,17860,7,09-16 13:27:00,09-16 13:27:00,126.56615,43.87112,09-16 14:31:00,09-16 14:31:00,126.56839,43.84996,0916"
"3225948,31,Jilin,949,126.59258,43.84974,18072,14,07-29 08:12:00,07-29 08:12:00,126.56606,43.87099,07-29 10:58:00,07-29 10:58:00,126.59197,43.85093,0729"
"3911646,31,Jilin,4849,126.56862,43.85235,18606,14,09-23 07:57:00,09-23 07:57:00,126.56599,43.87078,09-23 10:17:00,09-23 10:17:00,126.56776,43.8519,0923"
"1443638,31,Jilin,4849,126.56851,43.85289,18606,14,06-29 14:43:00,06-29 14:43:00,126.56615,43.8707,06-29 16:13:00,06-29 16:13:00,126.56824,43.85159,0629"
"3139458,31,Jilin,4849,126.56867,43.85236,18606,14,08-03 07:45:00,08-03 07:45:00,126.56608,43.87077,08-03 10:09:00,08-03 10:09:00,126.56678,43.84862,0803"
"58720,31,Jilin,949,126.59382,43.84932,18798,1,08-08 08:19:00,08-08 08:19:00,126.56616,43.87099,08-08 13:50:00,08-08 13:50:00,126.59402,43.84975,0808"
"721798,31,Jilin,949,126.59379,43.84848,18798,1,06-14 08:00:00,06-14 08:00:00,126.56607,43.87123,06-14 11:25:00,06-14 11:25:00,126.59326,43.84916,0614"
"3743824,31,Jilin,949,126.59352,43.84983,18798,1,10-01 07:57:00,10-01 07:57:00,nan,nan,10-01 11:29:00,10-01 11:29:00,126.59418,43.85023,1001"
"3621207,31,Jilin,949,126.59401,43.84815,18798,1,08-14 08:02:00,08-14 08:02:00,126.56607,43.87112,08-14 11:14:00,08-14 11:14:00,126.594,43.85008,0814"
"3996685,31,Jilin,949,126.59374,43.84859,18798,1,08-18 07:38:00,08-18 07:38:00,126.56591,43.87094,08-18 11:15:00,08-18 11:15:00,126.5942,43.84951,0818"
"420525,31,Jilin,949,126.59373,43.85023,18798,1,06-19 13:46:00,06-19 13:46:00,126.56602,43.8707,06-19 17:20:00,06-19 17:20:00,126.59478,43.84423,0619"
"112280,31,Jilin,949,126.59277,43.84827,18798,1,06-18 15:12:00,06-18 15:12:00,126.56616,43.87111,06-18 20:14:00,06-18 20:14:00,126.59302,43.85137,0618"
"2146227,31,Jilin,949,126.59379,43.84888,18798,1,09-20 08:34:00,09-20 08:34:00,126.56602,43.87107,09-20 11:52:00,09-20 11:52:00,126.59442,43.84817,0920"
"4465756,31,Jilin,949,126.59367,43.85039,18798,1,09-13 07:47:00,09-13 07:47:00,126.56606,43.87102,09-13 11:31:00,09-13 11:31:00,126.5947,43.84444,0913"
"2598405,31,Jilin,949,126.59374,43.84858,18798,1,07-05 08:14:00,07-05 08:14:00,126.56618,43.87117,07-05 11:15:00,07-05 11:15:00,126.59421,43.84851,0705"
"2018564,31,Jilin,949,126.5937,43.84846,18798,1,08-23 07:40:00,08-23 07:40:00,126.56615,43.87103,08-23 10:53:00,08-23 10:53:00,126.59504,43.8476,0823"
"4287761,31,Jilin,949,126.59365,43.84843,18798,1,08-11 09:20:00,08-11 09:20:00,126.56609,43.87109,08-11 13:22:00,08-11 13:22:00,126.59408,43.84831,0811"
"230645,31,Jilin,949,126.59432,43.85069,18798,1,09-28 08:19:00,09-28 08:19:00,126.5661,43.87115,09-28 10:22:00,09-28 10:22:00,126.58922,43.84968,0928"
"4224077,31,Jilin,949,126.59358,43.85066,18798,1,07-18 08:03:00,07-18 08:03:00,126.56597,43.87103,07-18 09:10:00,07-18 09:10:00,126.58889,43.84915,0718"
"1421645,31,Jilin,949,126.59361,43.84846,18798,1,09-07 08:35:00,09-07 08:35:00,126.56615,43.87099,09-07 12:26:00,09-07 12:26:00,126.59327,43.84841,0907"
"2762208,31,Jilin,949,126.59204,43.85142,18808,4,09-26 07:33:00,09-26 07:33:00,126.56615,43.87098,09-26 12:17:00,09-26 12:17:00,126.59295,43.85154,0926"
"264219,31,Jilin,435,126.56453,43.87303,18936,1,09-10 09:26:00,09-10 09:26:00,126.566,43.87091,09-10 10:00:00,09-10 10:00:00,126.55974,43.87114,0910"
"33739,31,Jilin,435,126.56621,43.87059,18936,1,05-24 13:05:00,05-24 13:05:00,nan,nan,05-24 13:54:00,05-24 13:54:00,126.5542,43.87448,0524"
"1167135,31,Jilin,435,126.56651,43.87201,18936,1,06-01 18:07:00,06-01 18:07:00,126.56624,43.87061,06-01 18:31:00,06-01 18:31:00,126.56511,43.87214,0601"
"3454959,31,Jilin,1558,126.5665,43.87103,18936,1,10-13 07:59:00,10-13 07:59:00,126.56617,43.87073,10-13 13:13:00,10-13 13:13:00,126.56624,43.87075,1013"
"4107275,31,Jilin,1558,126.56624,43.8709,18936,1,08-05 09:40:00,08-05 09:40:00,nan,nan,08-05 09:57:00,08-05 09:57:00,126.56632,43.87065,0805"
"3847567,31,Jilin,949,126.59429,43.84155,18965,14,08-19 08:06:00,08-19 08:06:00,126.56602,43.87111,08-19 11:58:00,08-19 11:58:00,126.59511,43.84191,0819"
"2329687,31,Jilin,949,126.59489,43.84333,18965,14,08-31 09:09:00,08-31 09:09:00,126.56615,43.87108,08-31 13:31:00,08-31 13:31:00,126.59465,43.84364,0831"
"1798356,31,Jilin,949,126.59602,43.84114,18965,14,09-05 08:57:00,09-05 08:57:00,126.56611,43.87101,09-05 12:42:00,09-05 12:42:00,126.59563,43.84128,0905"
"1083828,31,Jilin,949,126.59298,43.84182,18965,14,07-07 07:53:00,07-07 07:53:00,126.56601,43.87093,07-07 10:25:00,07-07 10:25:00,126.59291,43.84169,0707"
"3809677,31,Jilin,949,126.59357,43.8421,18965,14,08-19 08:06:00,08-19 08:06:00,126.56601,43.87105,08-19 12:05:00,08-19 12:05:00,126.59406,43.84207,0819"
"4045777,31,Jilin,949,126.59433,43.84166,18965,14,07-10 07:37:00,07-10 07:37:00,126.56601,43.87113,07-10 09:38:00,07-10 09:38:00,126.59339,43.83975,0710"
"1253992,31,Jilin,949,126.59514,43.84289,18965,14,09-14 07:57:00,09-14 07:57:00,126.56616,43.87109,09-14 12:16:00,09-14 12:16:00,126.59559,43.84226,0914"
"2430983,31,Jilin,949,126.5937,43.84138,18965,14,06-17 13:21:00,06-17 13:21:00,126.56611,43.87108,06-17 15:57:00,06-17 15:57:00,126.59338,43.8415,0617"
"2092975,31,Jilin,949,126.59377,43.84298,18965,14,05-19 08:47:00,05-19 08:47:00,126.56607,43.8713,05-19 12:11:00,05-19 12:11:00,126.59349,43.84329,0519"
"1333265,31,Jilin,949,126.59328,43.84189,18965,14,08-16 07:36:00,08-16 07:36:00,126.56605,43.87094,08-16 10:32:00,08-16 10:32:00,126.5934,43.84167,0816"
"2270171,31,Jilin,949,126.5935,43.84163,18965,14,05-21 08:50:00,05-21 08:50:00,126.56599,43.87122,05-21 13:22:00,05-21 13:22:00,126.59416,43.84209,0521"
"954209,31,Jilin,949,126.5944,43.84087,18965,14,08-27 09:24:00,08-27 09:24:00,126.56614,43.87105,08-27 12:01:00,08-27 12:01:00,126.59486,43.84049,0827"
"1887606,31,Jilin,949,126.59307,43.84298,18965,14,09-23 07:51:00,09-23 07:51:00,126.56627,43.87103,09-23 10:55:00,09-23 10:55:00,126.59371,43.84024,0923"
"1425572,31,Jilin,949,126.59442,43.84228,18965,14,09-02 09:11:00,09-02 09:11:00,nan,nan,09-02 12:40:00,09-02 12:40:00,126.59019,43.85299,0902"
"4315106,31,Jilin,949,126.59478,43.8433,18965,14,09-07 08:35:00,09-07 08:35:00,126.56603,43.87101,09-07 11:53:00,09-07 11:53:00,126.59254,43.84402,0907"
"3373639,31,Jilin,949,126.59485,43.84042,18965,14,08-12 08:31:00,08-12 08:31:00,126.56611,43.87091,08-12 11:37:00,08-12 11:37:00,126.59479,43.8403,0812"
"3733811,31,Jilin,949,126.59515,43.84224,18965,14,07-17 08:41:00,07-17 08:41:00,126.56609,43.87119,07-17 11:45:00,07-17 11:45:00,126.59498,43.84253,0717"
"689877,31,Jilin,949,126.5955,43.84139,18965,14,09-20 08:35:00,09-20 08:35:00,126.5661,43.87113,09-20 10:39:00,09-20 10:39:00,126.58621,43.8379,0920"
"1364267,31,Jilin,949,126.59293,43.84185,18965,14,05-21 08:50:00,05-21 08:50:00,126.56603,43.87116,05-21 13:13:00,05-21 13:13:00,126.59233,43.84203,0521"
"13615,31,Jilin,949,126.59551,43.84057,18965,14,05-30 08:20:00,05-30 08:20:00,126.56616,43.87072,05-30 10:28:00,05-30 10:28:00,126.59561,43.84081,0530"
"4201446,31,Jilin,949,126.5952,43.84294,18965,14,08-22 08:00:00,08-22 08:00:00,126.56613,43.87104,08-22 11:39:00,08-22 11:39:00,126.59254,43.84349,0822"
"4300247,31,Jilin,949,126.59357,43.84179,18965,14,08-27 08:51:00,08-27 08:51:00,126.56594,43.87115,08-27 12:55:00,08-27 12:55:00,126.59273,43.84197,0827"
"1762017,31,Jilin,949,126.59354,43.84178,18965,14,05-17 08:11:00,05-17 08:11:00,126.56607,43.87137,05-17 12:04:00,05-17 12:04:00,126.5942,43.84218,0517"
"1738191,31,Jilin,949,126.59473,43.84046,18965,14,09-13 07:47:00,09-13 07:47:00,126.56604,43.87105,09-13 10:18:00,09-13 10:18:00,126.5949,43.84036,0913"
"1438447,31,Jilin,4849,126.56718,43.8484,19134,14,06-06 14:45:00,06-06 14:45:00,126.56615,43.87093,06-06 15:18:00,06-06 15:18:00,126.56695,43.84826,0606"
"4007879,31,Jilin,4849,126.5695,43.84758,19135,14,08-09 08:00:00,08-09 08:00:00,126.56605,43.87104,08-09 10:11:00,08-09 10:11:00,126.56932,43.84763,0809"
"1430411,31,Jilin,4849,126.56803,43.84861,19135,14,09-22 08:10:00,09-22 08:10:00,126.56612,43.87106,09-22 10:47:00,09-22 10:47:00,126.56816,43.8488,0922"
"3374776,31,Jilin,4849,126.56905,43.84813,19135,14,09-28 08:29:00,09-28 08:29:00,126.56634,43.87105,09-28 10:22:00,09-28 10:22:00,126.56845,43.84886,0928"
"539646,31,Jilin,4849,126.57411,43.84606,19326,14,07-06 07:38:00,07-06 07:38:00,126.5661,43.87108,07-06 10:06:00,07-06 10:06:00,126.57431,43.8457,0706"
"4498516,31,Jilin,4849,126.57525,43.84627,19326,14,09-12 08:17:00,09-12 08:17:00,126.56618,43.87102,09-12 11:03:00,09-12 11:03:00,126.57518,43.84565,0912"
"4231502,31,Jilin,4849,126.57511,43.84613,19326,14,09-29 08:21:00,09-29 08:21:00,126.566,43.871,09-29 10:32:00,09-29 10:32:00,126.57512,43.84639,0929"
"3649043,31,Jilin,4849,126.57524,43.84629,19326,14,06-29 14:43:00,06-29 14:43:00,126.56615,43.87069,06-29 15:49:00,06-29 15:49:00,126.57538,43.84601,0629"
"1501393,31,Jilin,4849,126.57527,43.84616,19326,14,09-26 07:40:00,09-26 07:40:00,126.56594,43.871,09-26 10:08:00,09-26 10:08:00,126.57514,43.84636,0926"
"2126658,31,Jilin,4849,126.57411,43.84608,19326,14,09-08 09:25:00,09-08 09:25:00,126.56616,43.87092,09-08 10:55:00,09-08 10:55:00,126.57415,43.84588,0908"
"2952095,31,Jilin,4849,126.57515,43.84615,19326,14,07-22 07:44:00,07-22 07:44:00,126.56604,43.87087,07-22 09:51:00,07-22 09:51:00,126.5759,43.84699,0722"
"3774799,31,Jilin,435,126.56566,43.87516,19890,14,06-06 19:03:00,06-06 19:03:00,126.56605,43.87081,06-06 20:12:00,06-06 20:12:00,126.5663,43.87422,0606"
"1082685,31,Jilin,4849,126.57352,43.85062,20132,12,09-25 08:07:00,09-25 08:07:00,126.56615,43.871,09-25 10:26:00,09-25 10:26:00,126.57353,43.85054,0925"
"590784,31,Jilin,1558,126.57499,43.84138,20255,14,10-07 08:01:00,10-07 08:01:00,126.56611,43.87085,10-07 16:24:00,10-07 16:24:00,126.56635,43.87062,1007"
"813317,31,Jilin,4849,126.57492,43.8422,20255,14,10-02 08:20:00,10-02 08:20:00,126.56619,43.871,10-02 12:11:00,10-02 12:11:00,126.57501,43.84204,1002"
"1243042,31,Jilin,4849,126.57472,43.84173,20255,14,08-28 08:45:00,08-28 08:45:00,126.56613,43.871,08-28 15:18:00,08-28 15:18:00,126.57475,43.841,0828"
"97677,31,Jilin,4849,126.57344,43.84347,20255,14,08-26 16:19:00,08-26 16:19:00,126.5734,43.84438,08-26 16:26:00,08-26 16:26:00,126.57194,43.84493,0826"
"3773535,31,Jilin,4849,126.57501,43.84213,20255,14,08-28 08:44:00,08-28 08:44:00,126.5662,43.87094,08-28 15:25:00,08-28 15:25:00,126.57491,43.84233,0828"
"1685776,31,Jilin,4849,126.57478,43.84215,20255,14,07-22 07:42:00,07-22 07:42:00,126.56629,43.87105,07-22 13:12:00,07-22 13:12:00,126.57466,43.84198,0722"
"587038,31,Jilin,4849,126.57336,43.84114,20255,14,07-17 08:32:00,07-17 08:32:00,126.56609,43.87079,07-17 11:57:00,07-17 11:57:00,126.57311,43.84119,0717"
"1252040,31,Jilin,4849,126.57428,43.84235,20255,14,07-23 07:24:00,07-23 07:24:00,126.56611,43.87074,07-23 10:54:00,07-23 10:54:00,126.57433,43.84245,0723"
"4087516,31,Jilin,4849,126.57473,43.84171,20255,14,09-18 08:17:00,09-18 08:17:00,126.56615,43.87101,09-18 12:39:00,09-18 12:39:00,126.57469,43.84107,0918"
"1118812,31,Jilin,4849,126.57481,43.84215,20255,14,05-16 09:33:00,05-16 09:33:00,126.56607,43.87113,05-16 15:23:00,05-16 15:23:00,126.57448,43.84219,0516"
"1413032,31,Jilin,4849,126.57481,43.84201,20255,14,07-29 14:58:00,07-29 14:58:00,126.56611,43.87089,07-29 17:10:00,07-29 17:10:00,126.5751,43.84094,0729"
"1228741,31,Jilin,4849,126.57422,43.84221,20255,14,08-16 07:56:00,08-16 07:56:00,126.56628,43.87105,08-16 13:04:00,08-16 13:04:00,126.57413,43.84246,0816"
"4046268,31,Jilin,4849,126.57403,43.84144,20255,14,08-29 13:28:00,08-29 13:28:00,126.56601,43.87101,08-29 17:05:00,08-29 17:05:00,126.56989,43.84297,0829"
"159311,31,Jilin,4849,126.57439,43.84265,20255,14,09-17 08:41:00,09-17 08:41:00,126.56616,43.87073,09-17 15:03:00,09-17 15:03:00,126.57398,43.84257,0917"
"2775720,31,Jilin,4849,126.57494,43.84098,20255,14,06-17 13:29:00,06-17 13:29:00,126.56616,43.87118,06-17 15:14:00,06-17 15:14:00,126.57512,43.84097,0617"
"557303,31,Jilin,4849,126.57417,43.84139,20255,14,08-20 08:23:00,08-20 08:23:00,126.56626,43.87108,08-20 12:25:00,08-20 12:25:00,126.56934,43.84251,0820"
"1940039,31,Jilin,4849,126.57494,43.84202,20255,14,09-24 09:23:00,09-24 09:23:00,126.56606,43.87096,09-24 13:49:00,09-24 13:49:00,126.57518,43.8421,0924"
"2581635,31,Jilin,4849,126.57479,43.84204,20255,14,06-10 09:18:00,06-10 09:18:00,126.56618,43.8712,06-10 16:17:00,06-10 16:17:00,126.57449,43.84147,0610"
"155989,31,Jilin,4849,126.57479,43.84178,20255,14,09-12 16:00:00,09-12 16:00:00,126.5746,43.8408,09-12 16:02:00,09-12 16:02:00,126.57474,43.84103,0912"
"2791700,31,Jilin,4849,126.57429,43.84238,20255,14,06-06 14:44:00,06-06 14:44:00,126.56601,43.871,06-06 16:25:00,06-06 16:25:00,126.57435,43.84235,0606"
"4268173,31,Jilin,4849,126.57416,43.84225,20255,14,07-21 07:48:00,07-21 07:48:00,126.56612,43.87089,07-21 11:06:00,07-21 11:06:00,126.57422,43.84232,0721"
"2006565,31,Jilin,4849,126.57508,43.84225,20255,14,08-19 08:09:00,08-19 08:09:00,126.56668,43.87057,08-19 15:18:00,08-19 15:18:00,126.57524,43.84203,0819"
"502804,31,Jilin,4849,126.57342,43.84112,20255,14,09-29 08:24:00,09-29 08:24:00,126.56638,43.87105,09-29 13:47:00,09-29 13:47:00,126.57191,43.841,0929"
"512639,31,Jilin,4849,126.57422,43.84256,20255,14,08-25 15:56:00,08-25 15:56:00,126.56613,43.87102,08-25 17:30:00,08-25 17:30:00,126.57384,43.84233,0825"
"2406697,31,Jilin,4849,126.57262,43.8408,20360,14,07-07 07:48:00,07-07 07:48:00,126.56619,43.87065,07-07 11:00:00,07-07 11:00:00,126.57261,43.84043,0707"
"1368500,31,Jilin,4849,126.57269,43.84071,20360,14,06-06 08:18:00,06-06 08:18:00,126.56608,43.87075,06-06 10:14:00,06-06 10:14:00,126.57294,43.84067,0606"
"355001,31,Jilin,4849,126.5728,43.84045,20360,14,09-06 08:32:00,09-06 08:32:00,126.56632,43.87099,09-06 12:33:00,09-06 12:33:00,126.57363,43.8404,0906"
"4302772,31,Jilin,4849,126.57279,43.84043,20360,14,09-17 08:39:00,09-17 08:39:00,126.56618,43.87118,09-17 13:02:00,09-17 13:02:00,126.57258,43.84076,0917"
"4386864,31,Jilin,4849,126.57305,43.84129,20360,14,09-01 09:19:00,09-01 09:19:00,126.56616,43.87103,09-01 14:23:00,09-01 14:23:00,126.57322,43.84117,0901"
"984657,31,Jilin,4849,126.57322,43.84094,20360,14,06-30 09:36:00,06-30 09:36:00,126.56617,43.87107,06-30 11:30:00,06-30 11:30:00,126.57314,43.84119,0630"
"3126565,31,Jilin,4849,126.57275,43.84044,20360,14,09-28 08:32:00,09-28 08:32:00,126.56633,43.87098,09-28 16:01:00,09-28 16:01:00,126.55947,43.84914,0928"
"1924595,31,Jilin,4849,126.57276,43.84043,20360,14,08-25 09:28:00,08-25 09:28:00,126.56621,43.87092,08-25 15:34:00,08-25 15:34:00,126.57316,43.84042,0825"
"3153386,31,Jilin,4849,126.57263,43.84073,20360,14,08-27 10:13:00,08-27 10:13:00,126.56614,43.87093,08-27 13:55:00,08-27 13:55:00,126.57308,43.84056,0827"
